	t	AveExpr	lods	logFC	CI.L	CI.R	adj.P.Val	P.Value
PIKFYVE	0.7408014761755481	5.175696915509297	-6.73116079832227	0.16927435449214379	-0.2895072168052551	0.6280559257895426	0.5987275913326744	0.4622248924318436
AQP1	0.7405665102060085	7.051934257185471	-6.815997836347499	0.287119392829311	-0.49130259643081065	1.0655413820894326	0.59886396314456	0.4623661409143135
LYPD3	0.7404976810385964	5.20192267782252	-6.73491202714419	0.3140070667340158	-0.5373904054415571	1.1654045389095886	0.5988709738106356	0.4624075218804523
RPA3	0.7403777938729065	4.29048475835237	-6.610994801524921	0.16057320056015234	-0.2748748158880284	0.5960212170083331	0.5989055257324436	0.4624796046416384
PKIA	-0.7403336614084941	0.8715701384398491	-6.070104107329263	-0.4523661300252062	-1.6791815372431962	0.7744492771927838	0.5989055257324436	0.46250614113319877
YIPF3	-0.7400561679003077	7.198988171566587	-6.818013479300944	-0.13226185354877895	-0.49109004764939523	0.22656634055183733	0.599062611856983	0.46267301575974606
NEU4	0.7400122813524637	-3.320551550083239	-5.633089805706338	0.667778612143322	-1.1440212197557609	2.4795784440424047	0.599062611856983	0.46269941071956755
TRIOBP	-0.7399050681840085	5.832704328009667	-6.785083876250696	-0.14406717808161407	-0.5350031957018162	0.24686883953858813	0.5990809858359551	0.46276389624008196
LPIN3	0.7398690455237129	4.0128220107876045	-6.562373513518055	0.1791435365432652	-0.30699821678441297	0.6652852898709434	0.5990809858359551	0.46278556395327664
C4orf43	-0.7397675059748859	4.357672552808897	-6.629475286053141	-0.1662801175143569	-0.6175763509070028	0.285016115878289	0.5991134736817254	0.46284664336144343
HGSNAT	0.7396014691471813	7.064856125356089	-6.816370701245779	0.16773889800914343	-0.28761877344805775	0.6230965694663446	0.5991961850456158	0.4629465299956037
SAFB2	0.7390870969176814	5.888935709436434	-6.788864338003027	0.11048061236479523	-0.1896477853037547	0.41060901003334516	0.5995501947801142	0.4632560514021723
MYLK3	-0.7387319946585159	-2.058112384451784	-5.752110787879049	-0.39941106963066275	-1.4849610542544376	0.6861389149931121	0.5997516066345434	0.4634698020288255
ITGB7	-0.7387088776394801	2.5545495797185036	-6.299436092284733	-0.322164305591111	-1.1977945217189514	0.5534659105367294	0.5997516066345434	0.4634837190730733
PIK3C3	0.738239615075931	5.0183435180060725	-6.715586970239237	0.12731066300389138	-0.2189347835098699	0.47355610951765265	0.6000706051712043	0.46376627911970314
CD8A	0.7377457231920981	2.8317883763043796	-6.367511836410297	0.39960229258418245	-0.6879193484043682	1.487123933572733	0.6004088795845919	0.46406377605850524
TMEM97	-0.7375759387892944	5.046832595709476	-6.711565049916555	-0.26708576336328527	-0.9941296645136222	0.45995813778705164	0.600494567841585	0.4641660713586305
C5orf22	0.7374797534508636	5.141248368084417	-6.730678850714449	0.13363052660404673	-0.23017744865342443	0.4974385018615179	0.6005174591027873	0.46422402887210157
ST3GAL2	0.737426863725655	4.186098727067255	-6.597353498674612	0.17839467251835295	-0.3073181441055226	0.6641074891422285	0.6005174591027873	0.4642558999141788
CYP11A1	-0.7371675531206314	-0.9945200300350305	-5.854695823469329	-0.4526192947591593	-1.6853933610368639	0.7801547715185452	0.6006729394243311	0.4644121771296945
HPS1	-0.7366583956928041	5.8242275313066125	-6.786311860404134	-0.1367852253758466	-0.5095970552420188	0.2360266044903256	0.6010232466644204	0.4647191157692342
TRAF2	-0.7365944968811208	4.697664405955907	-6.6728278915774535	-0.17681001659430873	-0.6587523013993575	0.30513226821073997	0.6010263907582889	0.46475764450528345
MAP3K9	-0.7364703967741582	2.417713966531454	-6.279617484686264	-0.2549292937628618	-0.9499233421108539	0.4400647545851304	0.6010764798262721	0.46483247773231706
ADCK4	0.7360759626495166	5.024913127063022	-6.713066711009512	0.1309968471417715	-0.22632111192787951	0.48831480621142254	0.6013373970391612	0.46507037007046725
PHF14	-0.7359187194446946	5.82074006311916	-6.786315348705628	-0.12439153157959204	-0.46376477747896394	0.21498171431977986	0.6014133422460832	0.4651652265132168
NSMCE2	-0.7355718857170647	4.31765469857563	-6.61783366365931	-0.15954067863478505	-0.59501540063265	0.27593404336307986	0.6015974266305004	0.465374491965844
FTL	-0.735562971471897	10.457083429262312	-6.743729805314079	-0.19468530117575789	-0.7260955695937439	0.3367249672422281	0.6015974266305004	0.4653798711712219
LRP4	0.7354588795895107	2.030347962345768	-6.227947244660806	0.32738113191189244	-0.5663602917868866	1.2211225556106715	0.6016319181289838	0.46544268693209856
TESC	0.7353171381827945	0.1594374199327253	-5.967822842550157	0.43968980707784	-0.7608825700374223	1.6402621841931024	0.6016746409860843	0.46552823064805826
SLC6A12	0.7352843636498017	0.01381490138351232	-5.9485002494741845	0.3538981661401974	-0.6124633331226309	1.3202596654030256	0.6016746409860843	0.4655480120014248
HYI	0.7346135439695444	4.092468529593201	-6.5751326802357175	0.20830671282621482	-0.36101922699267375	0.7776326526451034	0.6021051092005545	0.46595299668747125
WNT9A	0.7346128540010877	0.08615772100954126	-5.954721033005284	0.3966708477312917	-0.6874767163569806	1.480818411819564	0.6021051092005545	0.4659534133362849
B3GALT2	-0.734518357080984	-2.270088770276148	-5.739543847960403	-0.34523959536882187	-1.288940957741985	0.5984617670043413	0.6021321180500375	0.46601047887043745
SGTB	-0.7344409683359977	3.061703750036153	-6.401653659730151	-0.15323797642219672	-0.5721532075950976	0.26567725475070414	0.6021457783653896	0.46605721596365024
Entrezid:729884	-0.7343473580201078	-2.347141719870756	-5.749944938891769	-0.5990886268939244	-2.237059502926033	1.0388822491381844	0.6021720974520743	0.466113753271011
SKIL	0.7339815742757001	5.263916191106684	-6.743320903797504	0.23521788198759364	-0.40821287155215824	0.8786486355273455	0.6024108109667377	0.46633471126428117
CCL3	-0.7336405487969636	2.1729392555691445	-6.237210015232557	-0.28881704035996303	-1.0792337693610938	0.5015996886411677	0.6025930784206975	0.46654076752243046
FOXH1	-0.7336099836258058	-1.7731258839526554	-5.775819016894573	-0.40434295599902814	-1.5109700168106135	0.7022841048125572	0.6025930784206975	0.4665592383158399
PAPLN	0.7335683767081402	3.519136513838974	-6.496920444603107	0.2539182676413292	-0.44105801310319015	0.9488945483858485	0.6025930784206975	0.4665843824023803
SIAH1	-0.733307789437237	4.8561272524679735	-6.704595672182698	-0.1600683382193946	-0.5983323150714419	0.27819563863265273	0.6027497317014135	0.4667418793289084
ZNF276	-0.7332420812300283	4.00214572249012	-6.5710680892275395	-0.17431769472495207	-0.6516389012436135	0.3030035117937094	0.6027542733790909	0.46678159765465455
C19orf24	-0.7331114666219407	4.787061441104279	-6.68676858342804	-0.1922343065300094	-0.7187090239956165	0.33424041093559775	0.6028094801869454	0.4668605553760157
NAGA	0.7329464982968568	5.911319377859687	-6.7947583471054465	0.11322409378448572	-0.1969340696019572	0.42338225717092864	0.6028915049164156	0.46696029113526105
PAQR5	0.7327461619173025	3.072099543238747	-6.401613517091901	0.3178115544225575	-0.5530172131281196	1.1886403219732347	0.6030011430037642	0.46708142590507784
TIMP1	0.7323577696367978	8.316139174972335	-6.806225643836558	0.2285490955153957	-0.39802559859293263	0.855123789623724	0.6032576171514586	0.46731632108225307
FN3KRP	-0.7322448242659445	5.545219879269098	-6.771037373607351	-0.1428123165403905	-0.5343972651625586	0.24877263208177752	0.6032990375938734	0.46738464179719963
TM2D2	0.731009132753842	5.867652278066875	-6.79389498524035	0.2721532467550034	-0.4753401391431128	1.0196466326531195	0.6041640691052188	0.4681324845932845
IMPAD1	0.7309705851618735	7.372255853693871	-6.822595794232965	0.16103906074731267	-0.2812925380884985	0.6033706595831239	0.6041640691052188	0.46815582463895855
ZNF562	-0.7309576566469027	5.018468564764507	-6.721917137262211	-0.13926813224357204	-0.5218075291378095	0.2432712646506654	0.6041640691052188	0.46816365282856054
AFG3L2	-0.7305998641059945	6.253925276466943	-6.8109016121310075	-0.13380439820508894	-0.501516090241774	0.23390729383159614	0.6043968389509188	0.4683803251041264
SDHAP1	-0.7305100902614395	2.723318408917795	-6.335203960904154	-0.18644836615207216	-0.6988954194444273	0.325998687140283	0.6044201600121976	0.46843469938723103
PGD	-0.7302883227493764	7.0064233960682225	-6.825476463394815	-0.16412932873925357	-0.6153702468468077	0.2871115893683006	0.6045466435140319	0.46856903510802295
ZBTB8A	0.7302118450833069	4.14057315244625	-6.598953970223969	0.1214978442783261	-0.21257127801851428	0.4555669665751665	0.6045595733206011	0.46861536656310376
RIN1	0.7300210352849487	2.7576633300586786	-6.33478219396826	0.2510271619900073	-0.4393747398574138	0.9414290638374284	0.6046618666287598	0.46873097372837247
PDDC1	-0.7296491818423506	5.660616616393248	-6.782707687131172	-0.16998753136459932	-0.6377437869822459	0.29776872425304723	0.6049056933065976	0.46895631766976353
FAM126B	-0.7290456970329905	4.678161902409241	-6.684676476065668	-0.14665969091269648	-0.5505585734339498	0.25723919160855674	0.6053197254666278	0.46932216201793997
KIF2A	0.7289997719544615	4.809796577249446	-6.69885427624145	0.1871030256882662	-0.328208736378762	0.7024147877552944	0.6053197254666278	0.46935000935580573
NSUN7	0.7289091318344578	2.6014105127936946	-6.315315959591898	0.3038908776775209	-0.5331774495863864	1.140959204941428	0.6053437225308955	0.4694049730688524
MMP15	-0.7285776457613887	4.897424415507307	-6.704829216553152	-0.2741005577391835	-1.02945487259678	0.4812537571184131	0.6055560844535294	0.46960601576360184
SGK196	-0.7282578568750203	0.8578324103642325	-6.079192964042245	-0.36072059532580747	-1.355215122598349	0.633773931946734	0.6057593260956411	0.4698000106830639
BMP3	-0.7280699025164745	-3.839098105681793	-5.6193471557381445	-0.6107993360298791	-2.2951872450416104	1.073588572981852	0.6058594515975131	0.46991405152734445
PLA2G4D	-0.7279566776176937	-2.8914825593695492	-5.695890080215699	-0.5610204820374851	-2.1083749740304114	0.986334009955441	0.6059011166596826	0.46998275805764567
CHMP4B	0.7277138170914761	7.76831102028362	-6.8206768350280935	0.1190340774811709	-0.20938420593806134	0.44745236090040313	0.6060131700107284	0.470130148664895
LOC440354	-0.7276935176079135	2.659862741633549	-6.339320539857132	-0.21462545604491012	-0.806799492442478	0.3775485803526577	0.6060131700107284	0.47014246949120597
TDRD9	0.7273816796898546	-1.4063074127412116	-5.825488650141064	0.5526129939428657	-0.9727576053800024	2.077983593265734	0.6061996799969115	0.4703317634381352
LRRC59	-0.7272784878838345	7.620315842769994	-6.82191254751835	-0.18340449024982508	-0.6897253960725386	0.3229164155728884	0.6061996799969115	0.47039441316445296
SLC7A9	0.7272752346835886	-2.3511407433565723	-5.741210970974751	0.371889781518161	-0.6547830827039256	1.3985626457402476	0.6061996799969115	0.47039638832192776
VAMP8	-0.7271406025584244	7.071814666860749	-6.828024950391297	-0.1489446947101758	-0.5602111425397247	0.26232175311937306	0.6062581008503674	0.4704781333986544
NPIP	0.726923693573923	4.963818578601308	-6.71459327361668	0.2195284005289997	-0.38681481952661256	0.8258716205846119	0.6063635699110368	0.4706098518029491
TNS4	0.7268858777934817	3.7077259787776917	-6.541577633391765	0.5076391730385676	-0.8945465275446876	1.9098248736218228	0.6063635699110368	0.470632817655275
FAM18B2	0.7267120628676417	3.544376518846843	-6.496251788579689	0.15227892359185669	-0.2684419565029323	0.5729998036866457	0.6064526549827405	0.47073838516498123
VDR	-0.7265156557663004	5.6483980980851785	-6.783246679885188	-0.1885736694950202	-0.7097116336123607	0.3325642946223203	0.6065594231715425	0.4708576903598911
DMRT2	0.7263347824508491	-1.4700058671573915	-5.82448072950408	0.4811109871245538	-0.8488076441374599	1.8110296183865675	0.6065658454291192	0.4709675749356581
KIF7	-0.7263075940801329	2.640403164491861	-6.312385315203181	-0.31012997619839355	-1.167443743567584	0.5471837911707967	0.6065658454291192	0.4709840937373413
FCRLB	0.7263067763082207	0.7550710746754398	-6.034663087347291	0.5819633461923919	-1.0268000396196215	2.1907267320044053	0.6065658454291192	0.47098459059501774
PRMT3	-0.7262190407482948	4.174916058190464	-6.610664772893478	-0.13561077764249507	-0.5105347520210384	0.23931319673604828	0.6065658454291192	0.4710378982478227
TCF7	-0.7262076364138905	3.7110401448309074	-6.537937286073048	-0.24741231412773868	-0.931445445177011	0.43662081692153365	0.6065658454291192	0.47104482771162226
KIAA0895L	-0.7259973334082097	3.4193318574987237	-6.460591106711235	-0.19826313278448993	-0.7465698620659125	0.3500435964969326	0.606655719882746	0.4711726217068568
ITFG3	0.7259728616127923	7.043011917595755	-6.828096666672979	0.14821139181461707	-0.26168853116254875	0.5581113147917829	0.606655719882746	0.4711874936650854
ITGA10	0.7258956428872821	2.037451328321026	-6.229645750592054	0.34412740168809597	-0.6077076701535896	1.2959624735297814	0.6066692288772827	0.4712344226468407
LILRB2	-0.7257944415917406	2.201898334798213	-6.243832191750675	-0.2950355253339296	-1.1111992948787446	0.5211282442108852	0.606701503669069	0.47129593083818255
CABP7	-0.7255414257032529	-2.03464732134999	-5.756455791525104	-0.3474423840643279	-1.3089156643873117	0.6140308962586559	0.6068525695470999	0.4714497289544587
PTGS1	0.7252398741218571	4.244229668087663	-6.612599552305604	0.2624393057945471	-0.4641079113777119	0.9889865229668061	0.6070416333056818	0.4716330671737117
ZNF341	-0.725099933975904	3.184196417498015	-6.41832009927981	-0.12194204478422543	-0.4595963137363188	0.21571222416786795	0.6070856452622742	0.4717181621448673
MVK	-0.7250637195280318	4.123700175509132	-6.588870255350743	-0.16160834069764007	-0.6091198754048894	0.28590319400960934	0.6070856452622742	0.4717401848890873
ABCB5	0.7240474958969009	-2.6380398246215577	-5.714871465798916	0.5769461077866411	-1.0229243873408393	2.176816602914122	0.6077968752167489	0.47235840912359317
TMEM69	-0.7239920653155025	5.143865454436772	-6.740772186861085	-0.12266306481618372	-0.46283356009326976	0.21750743046090232	0.6077968752167489	0.47239214377960836
RAPGEFL1	0.7239207459485364	3.5544309674450076	-6.5027084480302415	0.3250545778685092	-0.5764789885738592	1.2265881443108775	0.6077968752167489	0.47243555024708617
NCAM1	-0.7238826898484778	0.9685139280916352	-6.069190413403006	-0.4435976372479665	-1.6739731242525142	0.7867778497565813	0.6077968752167489	0.4724587129158785
C2orf63	0.7238553185489643	1.9328423452816128	-6.217340111263067	0.22265648388478043	-0.39493345745529507	0.8402464252248559	0.6077968752167489	0.47247537272855133
WBSCR27	0.7235898827833334	0.9128127978451497	-6.059755554315342	0.3796279884106818	-0.6737454788093303	1.433001455630694	0.6079577579919625	0.4726369501169948
JPH1	-0.7234119606154865	2.560729566775152	-6.311972354082278	-0.37608129052875094	-1.419870206512921	0.6677076254554191	0.6080501198051729	0.4727452733260038
FAM108C1	-0.723187875921313	4.838599304428053	-6.705208532874761	-0.2327025743761304	-0.8787534038908041	0.41334825513854334	0.6081786390529156	0.4728817213921348
COMTD1	-0.7229750937983191	2.557716598121721	-6.295188985478337	-0.29008848082945615	-1.0956965074442038	0.5155195457852914	0.6082983143174255	0.4730113078358984
RAB28	0.7228717549690274	3.8599212844734225	-6.5559723915776384	0.10783438670251222	-0.19167652848501643	0.40734530189004087	0.6083322716863562	0.4730742494771736
ELN	0.7227297823791111	5.877754432485963	-6.796413162871051	0.4416292857214632	-0.7852407245852586	1.668499296028185	0.6083731578417623	0.47316072991812463
MBNL3	-0.7226995892369429	0.5301566564662563	-6.050759178518927	-0.38133757998154927	-1.4407582340092044	0.6780830740461059	0.6083731578417623	0.4731791227658151
C11orf59	0.7225328422645785	6.528421643350046	-6.825428758499641	0.13676272362769382	-0.24327506816398486	0.5168005154193724	0.6084567821160671	0.47328070781893006
PPP1R7	-0.7220012292001674	5.955857055953189	-6.8056046944864175	-0.10608269985093433	-0.40108354790378054	0.18891814820191188	0.6088262472057087	0.4736046578863867
ICK	0.7213955844629786	5.490792674977826	-6.77476448441624	0.14011350950932044	-0.24984928034002196	0.5300762993586629	0.609253840631055	0.4739738737353787
SIGLEC9	0.7203825116292027	1.0387774977276794	-6.078653149307339	0.2793321958837989	-0.4991962251050934	1.0578606168726912	0.6100010806194471	0.4745918317323915
ABHD8	-0.720020336976961	3.7285336580846455	-6.517161404260094	-0.179269142505043	-0.6791625565870019	0.3206242715769158	0.6102380677323501	0.474812862911267
KIAA1210	0.7199117685190829	-1.599777099275879	-5.809978264478302	0.4877014785084781	-0.8724630235437818	1.847865980560738	0.6102738398356121	0.47487913237502666
SPATA2L	-0.7197984039771348	3.364900217527924	-6.450614119384008	-0.20771583373492097	-0.7871116581704235	0.37167999070058155	0.6102738398356121	0.4749483349165531
RAF1	-0.7197946024143854	6.805970292476639	-6.831537570630494	-0.11943678413225989	-0.4525916440618581	0.2137180757973383	0.6102738398356121	0.4749506556510428
RPL11	-0.7196188317365708	9.39517628947884	-6.785625471894778	-0.1807494232946496	-0.6850518263619989	0.3235529797726997	0.6103646206701511	0.4750579651209903
ZC3H12D	-0.7190172873125688	-1.3320509695785756	-5.836660139644009	-0.3740509556183029	-1.4185500640361965	0.6704481527995907	0.6107427912598717	0.4754253167028346
PCBD1	0.7190167175598813	5.899093511381983	-6.80277276008739	0.183048768113804	-0.3280966352689628	0.6941941714965708	0.6107427912598717	0.47542566471586767
NDUFB6	-0.7187527620554749	5.137591248160945	-6.742431484950225	-0.13064614045515466	-0.4955964152065163	0.234304134296207	0.6109027941349651	0.4755869079626076
CLEC2D	0.7186304626229736	4.6382673842364035	-6.682601253274234	0.15562374154932002	-0.27917358677816806	0.5904210698768081	0.6109516395446902	0.4756616278329021
TRAM1	-0.7185093939833175	8.062401770705337	-6.819759258499456	-0.14586927314280018	-0.5534822534668129	0.2617437071812126	0.6109940571264519	0.47573560226935996
GDAP2	-0.718456300515899	4.525580594990944	-6.67015592807614	-0.12681393679794617	-0.48120541036768044	0.2275775367717881	0.6109940571264519	0.4757680450837507
SIGLEC7	0.7183866658457981	0.6607631886439064	-6.035365091524182	0.2869756973507316	-0.5150780909480082	1.0890294856494713	0.6110015768321141	0.47581059730962116
NIPSNAP3A	-0.7181788821438254	4.760308443646807	-6.700346615061976	-0.12872686083128126	-0.4886031097959224	0.2311493881333599	0.6111175092937997	0.4759375821629249
MYCL1	-0.7179785152064577	2.940396883518971	-6.39087912618427	-0.34680005295247085	-1.3166048851993906	0.623004779294449	0.6112276274968125	0.476060052455175
AP2A2	0.7178573994007817	6.4058396348755755	-6.826257110017964	0.11272288279955056	-0.20255284937255935	0.4279986149716605	0.6112755501696565	0.47613409069971624
AIP	-0.7177661000213751	5.388824569689913	-6.766416720481272	-0.1864698642021283	-0.7080755886151762	0.33513586021091957	0.6113000726220625	0.47618990642090997
UNC93B1	-0.7174952834628678	5.2682985947094085	-6.757162667838938	-0.21256005662338495	-0.8073714022386445	0.38225128899187455	0.6114654946854517	0.476355491385285
ITSN2	-0.7173811141149339	5.663699058994878	-6.78988571252001	-0.13286789682423983	-0.5047341420012568	0.2389983483527771	0.6115079687088537	0.47642530751298806
CCND2	0.7167874181744414	4.997751811771397	-6.726303412362735	0.29018268579018347	-0.5226436374591784	1.1030090090395452	0.6119269063255818	0.47678845379950585
SH2B3	0.7164466726906922	5.230607864717567	-6.7548726156990195	0.15205224625358404	-0.27406156170695034	0.5781660542141185	0.6121473090916264	0.47699694823752314
UTP18	0.7161362469350259	5.394930334020384	-6.770492761796671	0.16342413980118664	-0.29475697967856096	0.6216052592809342	0.6123439287330812	0.4771869354541579
KY	-0.7158933026511773	-2.0907155106775823	-5.762500315640054	-0.5668529661933543	-2.1566393069174397	1.022933374530731	0.6124875624951379	0.47733565230852304
PTPRR	0.7158276333604267	-0.9383144535907144	-5.876305145172063	0.4291871904991894	-0.7746144454235105	1.6329888264218893	0.6124919472784709	0.47737585584580877
NBAS	0.7156108083972345	6.084369437015748	-6.814882910950858	0.12518087021573354	-0.22603789533010477	0.47639963576157185	0.6126028979298129	0.4775086122702764
CLNS1A	-0.715566217619595	6.5932573665749805	-6.831561540532	-0.17585698341829215	-0.6692879795935649	0.3175740127569806	0.6126028979298129	0.477535916650513
SLC25A6	-0.715253768448136	8.452907373074474	-6.814890825622972	-0.16464727079723485	-0.6268271330473538	0.2975325914528842	0.6128011515478251	0.4777272640895357
AMOTL2	0.7148943363884622	6.023642713167034	-6.814302306357471	0.21500255540837276	-0.388832611643123	0.8188377224598685	0.6130062252853477	0.47794743778569737
FBXO22	-0.714872575010449	4.76353168595065	-6.70347026053834	-0.12714300661340694	-0.4842353004487641	0.22994928722195024	0.6130062252853477	0.477960769769032
C19orf63	0.7146941102195089	7.175853578281726	-6.836448323228851	0.1661508573628394	-0.30061493517523985	0.6329166499009187	0.6130992361614628	0.4780701130981544
NCSTN	-0.7146260648411659	7.789979364980338	-6.829167786881751	-0.1310928758539367	-0.4994057298054695	0.2372199780975961	0.6131054831856169	0.47811180742835135
PKD1	0.7141717095134605	6.053316414295262	-6.814085097558651	0.18877372975547768	-0.3419341688649363	0.7194816283758917	0.6133759206352808	0.4783902629405622
IRX2	0.7141617321095689	4.622053964610366	-6.67075731449731	0.521711320244159	-0.9450191776536561	1.988441818141974	0.6133759206352808	0.47839637870088625
PATL2	-0.7137567916633499	-1.7120700553941008	-5.79788466229174	-0.40971174904629293	-1.562222012511348	0.7427985144187621	0.6136469596919238	0.4786446285597006
MMP19	0.7136133409477385	4.261232113640861	-6.629209661393009	0.17455216609767588	-0.3165579943525286	0.6656623265478804	0.6137124733183913	0.4787325887963523
LST1	0.7130195718920996	2.1591321433799617	-6.245117504960276	0.2735134148315501	-0.4966693892626429	1.043696218925743	0.6141320507155005	0.47909676917379196
SIX1	0.7124462872887656	3.480270438303841	-6.470944033626248	0.5812831637007165	-1.0568615090935924	2.2194278364950257	0.614535649063918	0.47944853341383153
ZNF496	-0.712370317092933	4.0095578624609995	-6.586140188427505	-0.16002773605787635	-0.6110584149641726	0.2910029428484199	0.6145481025732158	0.4794951591909097
FOXJ2	0.7120475827564796	5.529959777655213	-6.782957582404965	0.1371740491514375	-0.24961981782780102	0.5239679161306761	0.6147546805380426	0.47969326183484984
PROL1	0.7119811975600306	-3.2539195699909467	-5.672467302430883	0.8853536665134047	-1.6113379485999362	3.3820452816267457	0.6147595916536349	0.47973401647781855
YPEL4	0.7117184537626381	-0.7707827026510096	-5.895481922196019	0.3185259154803457	-0.5800467086650232	1.2170985396257146	0.6149189904179844	0.4798953370265038
DYNLRB1	-0.7116449693611057	6.847789377393659	-6.838056505404213	-0.15148995390541664	-0.5788924823157071	0.27591257450487383	0.6149294860596056	0.47994046074141594
RTDR1	-0.7115445067863284	-3.560608544119517	-5.632721370400666	-0.3624526768752654	-1.3851941764856104	0.6602888227350796	0.614961209001652	0.4800021544856138
GYPC	-0.7114389241714942	4.004609958261255	-6.580684998653068	-0.25208163246468684	-0.9634920447799096	0.4593287798505359	0.6149969611340923	0.4800669972288166
DIRAS2	-0.7109102866880209	-2.437560947961037	-5.740289094553278	-0.5787381206409381	-2.213234370501107	1.0557581292192308	0.6153571303289546	0.48039172978064226
NPFF	0.7108609181372807	-1.810786060405312	-5.789690550557965	0.3134218475588657	-0.5718186333674238	1.1986623284851552	0.6153571303289546	0.4804220622910559
CHSY1	-0.7107379709064692	6.446961580722988	-6.831463130448885	-0.1529963724552088	-0.5851998460577572	0.2792071011473396	0.6153660644964254	0.48049760691838517
RASA3	0.7107292670633146	4.67178250967524	-6.692166526952615	0.19168835271565499	-0.3498237442964035	0.7332004497277135	0.6153660644964254	0.4805029552263079
APOBEC3C	-0.7104944166298318	3.03026211224385	-6.414135882791015	-0.2432327997308672	-0.9305830681652657	0.4441174687035313	0.6155035515735751	0.48064727793150885
UBE2G2	-0.7103726769012996	6.281156822714776	-6.828050739785609	-0.09951025028741167	-0.3807639260276785	0.18174342545285516	0.6155520240863369	0.4807221002519303
UBXN1	-0.7101085246253087	6.079049929770915	-6.817654250763707	-0.17505844306714557	-0.6700239929219269	0.31990710678763573	0.615712586621622	0.48088447305871307
TERF1	0.709451074485724	5.05721446393567	-6.741054487957497	0.13734715315501766	-0.2513522273832277	0.526046533693263	0.6161828123350348	0.48128873720222987
PGP	-0.7089774206849064	4.465594136740637	-6.654922942629179	-0.1731662176180575	-0.6635627652376114	0.31723033000149636	0.6165084364138992	0.4815801035434939
GTF2H5	-0.7088300623600003	5.24639860995529	-6.7606336969575445	-0.1627647538394097	-0.6238007921829105	0.2982712845040911	0.6165389270899405	0.4816707706123655
ERP29	-0.7087694605830145	7.239485931963101	-6.840724923847218	-0.1478781080793956	-0.5667830910979483	0.27102687493915706	0.6165389270899405	0.48170806062921945
PIK3R5	0.7087581684863098	2.8917841618741353	-6.386697693664641	0.23856322233256044	-0.4372427917581577	0.9143692364232786	0.6165389270899405	0.48171500915994214
WDR88	0.7085162525263317	-2.275334370217502	-5.755132859587813	0.2780919252724532	-0.5099606618401292	1.0661445123850357	0.6166820656439287	0.4818638843259767
CHRM5	0.7084076484292898	-3.0158469824989793	-5.690299962481274	0.3283801517707281	-0.6023210935385094	1.2590813970799655	0.616688322875886	0.48193072770588086
GTSF1	-0.7083368144731654	-3.405136169429172	-5.661842545487833	-0.5101971745585301	-1.9563522708785577	0.9359579217614975	0.616688322875886	0.48197432721121036
AHR	0.7083277793799769	6.440047476741436	-6.829219246846655	0.23975941045258686	-0.4398478734002278	0.9193666943054015	0.616688322875886	0.4819798886236579
TMEM42	0.7082137664638433	3.100928563907016	-6.421286399761506	0.15994201135568087	-0.29349276555988457	0.6133767882712463	0.6167307265706928	0.48205007060606586
NTRK3	0.7079652216071827	1.1396834341419106	-6.13648657141738	0.5740060964752352	-1.0538695218365506	2.201881714787021	0.6168790908491427	0.48220308512922483
C1S	-0.7072866728355476	8.074217236339939	-6.827681821693293	-0.321913921007571	-1.2357344710800997	0.5919066290649576	0.6173662484084805	0.48262096632341034
C1QB	0.7071044060582623	6.169713518436156	-6.821891149837852	0.285222948564976	-0.524651242263178	1.09509713939313	0.6174624411171294	0.4827332490103108
KDM6B	0.7067894169904759	5.402635882592079	-6.7769924517361515	0.13025027288774105	-0.23975272345002002	0.5002532692255022	0.6176632359985945	0.4829273277014837
INO80E	-0.7064898178234202	5.139616098201234	-6.748136334566918	-0.1442554549307271	-0.5542168618823353	0.2657059520208811	0.6178519247748817	0.4831119644831342
SCG5	0.706319522794855	1.6207543985217876	-6.181299971701683	0.32297405123227607	-0.5951113000582603	1.2410594025228123	0.6179387025794114	0.48321693138642263
ARRDC3	-0.7062508232494509	6.288848423244364	-6.830464485260725	-0.18571246274491582	-0.7136696657533926	0.342244740263561	0.6179453970820078	0.48325928020449394
MCART2	-0.7060607108319588	-1.508744553537567	-5.824111611393601	-0.2216861187040844	-0.8520815999808918	0.40870936257272306	0.6180477992665235	0.48337648300592606
FLG	0.7056108821315247	-1.3201875782221526	-5.856601771160969	0.46080774420782566	-0.8503988852366388	1.77201437365229	0.6183549722837122	0.48365386210515215
BMF	-0.7047732550984481	4.8426481092103995	-6.717447407095157	-0.19111948803272139	-0.7355872818316141	0.3533483057661714	0.618968105887022	0.4841706072716261
AACS	0.7044750702969916	5.6737866892203925	-6.799378929200673	0.15209001826418245	-0.2813726701305215	0.5855527066588864	0.6191558309218511	0.48435463650192856
PLEKHA4	0.7042195746470747	4.642808259451729	-6.688012799500277	0.3050836036257172	-0.5647324365694343	1.1748996438208685	0.6193098907166373	0.4845123505390341
FAM200B	-0.7040152158946157	4.2223567052566	-6.6291077863646946	-0.1373698330962556	-0.5291351292632809	0.2543954630707696	0.6194107198135087	0.484638519083998
PTGES	0.7039643867533044	5.337403614152404	-6.772279451760653	0.3490323125286716	-0.6464454958860381	1.3445101209433812	0.6194107198135087	0.48466990320883907
GGT1	-0.7039110466248062	3.377676540896393	-6.474541933042023	-0.42131301489073936	-1.6230342396681834	0.7804082098867047	0.6194107198135087	0.4847028389459582
